prefecture,year,population,capital,region,estimated_area,island
Nagasaki,1872.1667,630487,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1873,665123,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1874,668482,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1875,668974,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1876,672278,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1877,1167367,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1878,1173263,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1879,1192134,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1880,1190335,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1881,1196065,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1882,1204449,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1883,1212157,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1884,707604,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1885,712631,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1886,719082,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1886.9167,729042,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1887.9167,739825,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1888.9167,752402,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1889.9167,762812,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1890.9167,773095,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1891.9167,776779,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1892.9167,786416,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1893.9167,795461,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1894.9167,803713,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1895.9167,820338,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1896.9167,832616,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1897.9167,845441,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1898.9167,902455,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1903.9167,1015364,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1908.9167,1103590,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1913.9167,1134700,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1918.9167,1230249,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1920.75,1136182,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1925.75,1163945,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1930.75,1233362,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1935.75,1296883,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1940.75,1370063,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1944.25,1490890,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1945.8333,1318589,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1946.3333,1417977,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1947.75,1531674,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1948.5833,1565558,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1950.75,1645492,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1955.75,1747596,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1960.75,1760421,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1965.75,1641245,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1970.75,1570245,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1975.75,1571912,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1980.75,1590564,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1985.75,1593968,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1990.75,1562959,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,1995.75,1544934,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,2000.75,1516523,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,2005.75,1478632,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,2010.75,1426779,Nagasaki,Kyushu,4105.47,Kyushu
Nagasaki,2015.75,1377780,Nagasaki,Kyushu,4105.47,Kyushu
Nara,1872.1667,418326,Nara,Kansai,3691.09,Honshu
Nara,1873,423004,Nara,Kansai,3691.09,Honshu
Nara,1874,427635,Nara,Kansai,3691.09,Honshu
Nara,1875,430734,Nara,Kansai,3691.09,Honshu
Nara,1876,433938,Nara,Kansai,3691.09,Honshu
Nara,1877,NA,Nara,Kansai,3691.09,Honshu
Nara,1878,NA,Nara,Kansai,3691.09,Honshu
Nara,1879,NA,Nara,Kansai,3691.09,Honshu
Nara,1880,NA,Nara,Kansai,3691.09,Honshu
Nara,1881,NA,Nara,Kansai,3691.09,Honshu
Nara,1882,NA,Nara,Kansai,3691.09,Honshu
Nara,1883,NA,Nara,Kansai,3691.09,Honshu
Nara,1884,NA,Nara,Kansai,3691.09,Honshu
Nara,1885,NA,Nara,Kansai,3691.09,Honshu
Nara,1886,NA,Nara,Kansai,3691.09,Honshu
Nara,1886.9167,NA,Nara,Kansai,3691.09,Honshu
Nara,1887.9167,489213,Nara,Kansai,3691.09,Honshu
Nara,1888.9167,496431,Nara,Kansai,3691.09,Honshu
Nara,1889.9167,498871,Nara,Kansai,3691.09,Honshu
Nara,1890.9167,500742,Nara,Kansai,3691.09,Honshu
Nara,1891.9167,502033,Nara,Kansai,3691.09,Honshu
Nara,1892.9167,506304,Nara,Kansai,3691.09,Honshu
Nara,1893.9167,508963,Nara,Kansai,3691.09,Honshu
Nara,1894.9167,512181,Nara,Kansai,3691.09,Honshu
Nara,1895.9167,518025,Nara,Kansai,3691.09,Honshu
Nara,1896.9167,521918,Nara,Kansai,3691.09,Honshu
Nara,1897.9167,524562,Nara,Kansai,3691.09,Honshu
Nara,1898.9167,535619,Nara,Kansai,3691.09,Honshu
Nara,1903.9167,558314,Nara,Kansai,3691.09,Honshu
Nara,1908.9167,569772,Nara,Kansai,3691.09,Honshu
Nara,1913.9167,600711,Nara,Kansai,3691.09,Honshu
Nara,1918.9167,594482,Nara,Kansai,3691.09,Honshu
Nara,1920.75,564607,Nara,Kansai,3691.09,Honshu
Nara,1925.75,583828,Nara,Kansai,3691.09,Honshu
Nara,1930.75,596225,Nara,Kansai,3691.09,Honshu
Nara,1935.75,620471,Nara,Kansai,3691.09,Honshu
Nara,1940.75,620509,Nara,Kansai,3691.09,Honshu
Nara,1944.25,606789,Nara,Kansai,3691.09,Honshu
Nara,1945.8333,779685,Nara,Kansai,3691.09,Honshu
Nara,1946.3333,744381,Nara,Kansai,3691.09,Honshu
Nara,1947.75,779935,Nara,Kansai,3691.09,Honshu
Nara,1948.5833,778677,Nara,Kansai,3691.09,Honshu
Nara,1950.75,763883,Nara,Kansai,3691.09,Honshu
Nara,1955.75,776861,Nara,Kansai,3691.09,Honshu
Nara,1960.75,781058,Nara,Kansai,3691.09,Honshu
Nara,1965.75,825965,Nara,Kansai,3691.09,Honshu
Nara,1970.75,930160,Nara,Kansai,3691.09,Honshu
Nara,1975.75,1077491,Nara,Kansai,3691.09,Honshu
Nara,1980.75,1209365,Nara,Kansai,3691.09,Honshu
Nara,1985.75,1304866,Nara,Kansai,3691.09,Honshu
Nara,1990.75,1375481,Nara,Kansai,3691.09,Honshu
Nara,1995.75,1430862,Nara,Kansai,3691.09,Honshu
Nara,2000.75,1442795,Nara,Kansai,3691.09,Honshu
Nara,2005.75,1421310,Nara,Kansai,3691.09,Honshu
Nara,2010.75,1400728,Nara,Kansai,3691.09,Honshu
Nara,2015.75,1365008,Nara,Kansai,3691.09,Honshu
Niigata,1872.1667,1353733,Niigata,Chubu,12583.83,Honshu
Niigata,1873,1357222,Niigata,Chubu,12583.83,Honshu
Niigata,1874,1368782,Niigata,Chubu,12583.83,Honshu
Niigata,1875,1388353,Niigata,Chubu,12583.83,Honshu
Niigata,1876,1388812,Niigata,Chubu,12583.83,Honshu
Niigata,1877,1500061,Niigata,Chubu,12583.83,Honshu
Niigata,1878,1504601,Niigata,Chubu,12583.83,Honshu
Niigata,1879,1530712,Niigata,Chubu,12583.83,Honshu
Niigata,1880,1546338,Niigata,Chubu,12583.83,Honshu
Niigata,1881,1564312,Niigata,Chubu,12583.83,Honshu
Niigata,1882,1581168,Niigata,Chubu,12583.83,Honshu
Niigata,1883,1586599,Niigata,Chubu,12583.83,Honshu
Niigata,1884,1589304,Niigata,Chubu,12583.83,Honshu
Niigata,1885,1601796,Niigata,Chubu,12583.83,Honshu
Niigata,1886,1628650,Niigata,Chubu,12583.83,Honshu
Niigata,1886.9167,1632257,Niigata,Chubu,12583.83,Honshu
Niigata,1887.9167,1652736,Niigata,Chubu,12583.83,Honshu
Niigata,1888.9167,1665378,Niigata,Chubu,12583.83,Honshu
Niigata,1889.9167,1681985,Niigata,Chubu,12583.83,Honshu
Niigata,1890.9167,1693727,Niigata,Chubu,12583.83,Honshu
Niigata,1891.9167,1700427,Niigata,Chubu,12583.83,Honshu
Niigata,1892.9167,1711968,Niigata,Chubu,12583.83,Honshu
Niigata,1893.9167,1713384,Niigata,Chubu,12583.83,Honshu
Niigata,1894.9167,1719562,Niigata,Chubu,12583.83,Honshu
Niigata,1895.9167,1731329,Niigata,Chubu,12583.83,Honshu
Niigata,1896.9167,1736456,Niigata,Chubu,12583.83,Honshu
Niigata,1897.9167,1733629,Niigata,Chubu,12583.83,Honshu
Niigata,1898.9167,1745625,Niigata,Chubu,12583.83,Honshu
Niigata,1903.9167,1780123,Niigata,Chubu,12583.83,Honshu
Niigata,1908.9167,1822239,Niigata,Chubu,12583.83,Honshu
Niigata,1913.9167,1911308,Niigata,Chubu,12583.83,Honshu
Niigata,1918.9167,1916017,Niigata,Chubu,12583.83,Honshu
Niigata,1920.75,1776474,Niigata,Chubu,12583.83,Honshu
Niigata,1925.75,1849807,Niigata,Chubu,12583.83,Honshu
Niigata,1930.75,1933326,Niigata,Chubu,12583.83,Honshu
Niigata,1935.75,1995777,Niigata,Chubu,12583.83,Honshu
Niigata,1940.75,2064402,Niigata,Chubu,12583.83,Honshu
Niigata,1944.25,1994817,Niigata,Chubu,12583.83,Honshu
Niigata,1945.8333,2389653,Niigata,Chubu,12583.83,Honshu
Niigata,1946.3333,2326811,Niigata,Chubu,12583.83,Honshu
Niigata,1947.75,2418271,Niigata,Chubu,12583.83,Honshu
Niigata,1948.5833,2435451,Niigata,Chubu,12583.83,Honshu
Niigata,1950.75,2460997,Niigata,Chubu,12583.83,Honshu
Niigata,1955.75,2473492,Niigata,Chubu,12583.83,Honshu
Niigata,1960.75,2442037,Niigata,Chubu,12583.83,Honshu
Niigata,1965.75,2398931,Niigata,Chubu,12583.83,Honshu
Niigata,1970.75,2360982,Niigata,Chubu,12583.83,Honshu
Niigata,1975.75,2391938,Niigata,Chubu,12583.83,Honshu
Niigata,1980.75,2451357,Niigata,Chubu,12583.83,Honshu
Niigata,1985.75,2478470,Niigata,Chubu,12583.83,Honshu
Niigata,1990.75,2474583,Niigata,Chubu,12583.83,Honshu
Niigata,1995.75,2488364,Niigata,Chubu,12583.83,Honshu
Niigata,2000.75,2475733,Niigata,Chubu,12583.83,Honshu
Niigata,2005.75,2431459,Niigata,Chubu,12583.83,Honshu
Niigata,2010.75,2374450,Niigata,Chubu,12583.83,Honshu
Niigata,2015.75,2305098,Niigata,Chubu,12583.83,Honshu
Oita,1872.1667,562318,Oita,Kyushu,6339.74,Kyushu
Oita,1873,565460,Oita,Kyushu,6339.74,Kyushu
Oita,1874,578163,Oita,Kyushu,6339.74,Kyushu
Oita,1875,580347,Oita,Kyushu,6339.74,Kyushu
Oita,1876,583740,Oita,Kyushu,6339.74,Kyushu
Oita,1877,714234,Oita,Kyushu,6339.74,Kyushu
Oita,1878,718816,Oita,Kyushu,6339.74,Kyushu
Oita,1879,728115,Oita,Kyushu,6339.74,Kyushu
Oita,1880,731964,Oita,Kyushu,6339.74,Kyushu
Oita,1881,740009,Oita,Kyushu,6339.74,Kyushu
Oita,1882,741201,Oita,Kyushu,6339.74,Kyushu
Oita,1883,746411,Oita,Kyushu,6339.74,Kyushu
Oita,1884,752161,Oita,Kyushu,6339.74,Kyushu
Oita,1885,757747,Oita,Kyushu,6339.74,Kyushu
Oita,1886,761476,Oita,Kyushu,6339.74,Kyushu
Oita,1886.9167,762275,Oita,Kyushu,6339.74,Kyushu
Oita,1887.9167,773101,Oita,Kyushu,6339.74,Kyushu
Oita,1888.9167,781554,Oita,Kyushu,6339.74,Kyushu
Oita,1889.9167,788635,Oita,Kyushu,6339.74,Kyushu
Oita,1890.9167,792085,Oita,Kyushu,6339.74,Kyushu
Oita,1891.9167,790063,Oita,Kyushu,6339.74,Kyushu
Oita,1892.9167,792912,Oita,Kyushu,6339.74,Kyushu
Oita,1893.9167,794050,Oita,Kyushu,6339.74,Kyushu
Oita,1894.9167,796456,Oita,Kyushu,6339.74,Kyushu
Oita,1895.9167,805374,Oita,Kyushu,6339.74,Kyushu
Oita,1896.9167,814064,Oita,Kyushu,6339.74,Kyushu
Oita,1897.9167,819996,Oita,Kyushu,6339.74,Kyushu
Oita,1898.9167,835917,Oita,Kyushu,6339.74,Kyushu
Oita,1903.9167,854982,Oita,Kyushu,6339.74,Kyushu
Oita,1908.9167,880290,Oita,Kyushu,6339.74,Kyushu
Oita,1913.9167,926936,Oita,Kyushu,6339.74,Kyushu
Oita,1918.9167,920994,Oita,Kyushu,6339.74,Kyushu
Oita,1920.75,860282,Oita,Kyushu,6339.74,Kyushu
Oita,1925.75,915136,Oita,Kyushu,6339.74,Kyushu
Oita,1930.75,945771,Oita,Kyushu,6339.74,Kyushu
Oita,1935.75,980458,Oita,Kyushu,6339.74,Kyushu
Oita,1940.75,972975,Oita,Kyushu,6339.74,Kyushu
Oita,1944.25,973707,Oita,Kyushu,6339.74,Kyushu
Oita,1945.8333,1124513,Oita,Kyushu,6339.74,Kyushu
Oita,1946.3333,1149501,Oita,Kyushu,6339.74,Kyushu
Oita,1947.75,1233651,Oita,Kyushu,6339.74,Kyushu
Oita,1948.5833,1245689,Oita,Kyushu,6339.74,Kyushu
Oita,1950.75,1252999,Oita,Kyushu,6339.74,Kyushu
Oita,1955.75,1277199,Oita,Kyushu,6339.74,Kyushu
Oita,1960.75,1239655,Oita,Kyushu,6339.74,Kyushu
Oita,1965.75,1187480,Oita,Kyushu,6339.74,Kyushu
Oita,1970.75,1155566,Oita,Kyushu,6339.74,Kyushu
Oita,1975.75,1190314,Oita,Kyushu,6339.74,Kyushu
Oita,1980.75,1228913,Oita,Kyushu,6339.74,Kyushu
Oita,1985.75,1250214,Oita,Kyushu,6339.74,Kyushu
Oita,1990.75,1236942,Oita,Kyushu,6339.74,Kyushu
Oita,1995.75,1231306,Oita,Kyushu,6339.74,Kyushu
Oita,2000.75,1221140,Oita,Kyushu,6339.74,Kyushu
Oita,2005.75,1209571,Oita,Kyushu,6339.74,Kyushu
Oita,2010.75,1196529,Oita,Kyushu,6339.74,Kyushu
Oita,2015.75,1166729,Oita,Kyushu,6339.74,Kyushu
Okayama,1872.1667,933889,Okayama,Chugoku,7113.23,Honshu
Okayama,1873,939380,Okayama,Chugoku,7113.23,Honshu
Okayama,1874,941928,Okayama,Chugoku,7113.23,Honshu
Okayama,1875,955239,Okayama,Chugoku,7113.23,Honshu
Okayama,1876,961035,Okayama,Chugoku,7113.23,Honshu
Okayama,1877,976774,Okayama,Chugoku,7113.23,Honshu
Okayama,1878,984621,Okayama,Chugoku,7113.23,Honshu
Okayama,1879,1001220,Okayama,Chugoku,7113.23,Honshu
Okayama,1880,1000570,Okayama,Chugoku,7113.23,Honshu
Okayama,1881,1007054,Okayama,Chugoku,7113.23,Honshu
Okayama,1882,1019674,Okayama,Chugoku,7113.23,Honshu
Okayama,1883,1029567,Okayama,Chugoku,7113.23,Honshu
Okayama,1884,1037239,Okayama,Chugoku,7113.23,Honshu
Okayama,1885,1040280,Okayama,Chugoku,7113.23,Honshu
Okayama,1886,1045669,Okayama,Chugoku,7113.23,Honshu
Okayama,1886.9167,1043029,Okayama,Chugoku,7113.23,Honshu
Okayama,1887.9167,1051333,Okayama,Chugoku,7113.23,Honshu
Okayama,1888.9167,1062155,Okayama,Chugoku,7113.23,Honshu
Okayama,1889.9167,1068086,Okayama,Chugoku,7113.23,Honshu
Okayama,1890.9167,1072706,Okayama,Chugoku,7113.23,Honshu
Okayama,1891.9167,1076391,Okayama,Chugoku,7113.23,Honshu
Okayama,1892.9167,1082745,Okayama,Chugoku,7113.23,Honshu
Okayama,1893.9167,1084423,Okayama,Chugoku,7113.23,Honshu
Okayama,1894.9167,1083743,Okayama,Chugoku,7113.23,Honshu
Okayama,1895.9167,1094551,Okayama,Chugoku,7113.23,Honshu
Okayama,1896.9167,1100984,Okayama,Chugoku,7113.23,Honshu
Okayama,1897.9167,1108393,Okayama,Chugoku,7113.23,Honshu
Okayama,1898.9167,1135826,Okayama,Chugoku,7113.23,Honshu
Okayama,1903.9167,1188244,Okayama,Chugoku,7113.23,Honshu
Okayama,1908.9167,1223207,Okayama,Chugoku,7113.23,Honshu
Okayama,1913.9167,1261142,Okayama,Chugoku,7113.23,Honshu
Okayama,1918.9167,1285590,Okayama,Chugoku,7113.23,Honshu
Okayama,1920.75,1217698,Okayama,Chugoku,7113.23,Honshu
Okayama,1925.75,1238447,Okayama,Chugoku,7113.23,Honshu
Okayama,1930.75,1283962,Okayama,Chugoku,7113.23,Honshu
Okayama,1935.75,1332647,Okayama,Chugoku,7113.23,Honshu
Okayama,1940.75,1329358,Okayama,Chugoku,7113.23,Honshu
Okayama,1944.25,1333300,Okayama,Chugoku,7113.23,Honshu
Okayama,1945.8333,1564626,Okayama,Chugoku,7113.23,Honshu
Okayama,1946.3333,1538621,Okayama,Chugoku,7113.23,Honshu
Okayama,1947.75,1619622,Okayama,Chugoku,7113.23,Honshu
Okayama,1948.5833,1650285,Okayama,Chugoku,7113.23,Honshu
Okayama,1950.75,1661099,Okayama,Chugoku,7113.23,Honshu
Okayama,1955.75,1689800,Okayama,Chugoku,7113.23,Honshu
Okayama,1960.75,1670454,Okayama,Chugoku,7113.23,Honshu
Okayama,1965.75,1645135,Okayama,Chugoku,7113.23,Honshu
Okayama,1970.75,1707026,Okayama,Chugoku,7113.23,Honshu
Okayama,1975.75,1814305,Okayama,Chugoku,7113.23,Honshu
Okayama,1980.75,1871023,Okayama,Chugoku,7113.23,Honshu
Okayama,1985.75,1916906,Okayama,Chugoku,7113.23,Honshu
Okayama,1990.75,1925877,Okayama,Chugoku,7113.23,Honshu
Okayama,1995.75,1950750,Okayama,Chugoku,7113.23,Honshu
Okayama,2000.75,1950828,Okayama,Chugoku,7113.23,Honshu
Okayama,2005.75,1957264,Okayama,Chugoku,7113.23,Honshu
Okayama,2010.75,1945276,Okayama,Chugoku,7113.23,Honshu
Okayama,2015.75,1922181,Okayama,Chugoku,7113.23,Honshu
Okinawa,1872.1667,166789,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1873,166789,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1874,167073,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1875,167320,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1876,167572,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1877,167822,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1878,168064,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1879,310545,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1880,310545,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1881,356801,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1882,358880,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1883,360770,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1884,364701,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1885,367874,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1886,373587,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1886.9167,378809,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1887.9167,375280,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1888.9167,374266,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1889.9167,381142,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1890.9167,406622,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1891.9167,412354,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1892.9167,419970,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1893.9167,421769,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1894.9167,432078,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1895.9167,439578,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1896.9167,442834,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1897.9167,449112,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1898.9167,460221,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1903.9167,476230,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1908.9167,502309,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1913.9167,534415,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1918.9167,580940,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1920.75,571572,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1925.75,557622,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1930.75,577509,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1935.75,592494,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1940.75,574579,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1944.25,590480,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1945.8333,NA,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1946.3333,NA,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1947.75,NA,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1948.5833,NA,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1950.75,917875,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1955.75,801065,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1960.75,883122,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1965.75,934176,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1970.75,945111,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1975.75,1042572,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1980.75,1106559,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1985.75,1179097,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1990.75,1222398,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,1995.75,1273440,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,2000.75,1318220,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,2005.75,1361594,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,2010.75,1392818,Naha,Kyushu,2276.49,Ryukyu Islands
Okinawa,2015.75,1434138,Naha,Kyushu,2276.49,Ryukyu Islands
Osaka,1872.1667,1108030,Osaka,Kansai,1899.28,Honshu
Osaka,1873,1113489,Osaka,Kansai,1899.28,Honshu
Osaka,1874,1122769,Osaka,Kansai,1899.28,Honshu
Osaka,1875,1143018,Osaka,Kansai,1899.28,Honshu
Osaka,1876,1152217,Osaka,Kansai,1899.28,Honshu
Osaka,1877,1463688,Osaka,Kansai,1899.28,Honshu
Osaka,1878,1476807,Osaka,Kansai,1899.28,Honshu
Osaka,1879,1534018,Osaka,Kansai,1899.28,Honshu
Osaka,1880,1540075,Osaka,Kansai,1899.28,Honshu
Osaka,1881,1547440,Osaka,Kansai,1899.28,Honshu
Osaka,1882,1572333,Osaka,Kansai,1899.28,Honshu
Osaka,1883,1585696,Osaka,Kansai,1899.28,Honshu
Osaka,1884,1653157,Osaka,Kansai,1899.28,Honshu
Osaka,1885,1681935,Osaka,Kansai,1899.28,Honshu
Osaka,1886,1691243,Osaka,Kansai,1899.28,Honshu
Osaka,1886.9167,1695196,Osaka,Kansai,1899.28,Honshu
Osaka,1887.9167,1245695,Osaka,Kansai,1899.28,Honshu
Osaka,1888.9167,1281150,Osaka,Kansai,1899.28,Honshu
Osaka,1889.9167,1324216,Osaka,Kansai,1899.28,Honshu
Osaka,1890.9167,1348317,Osaka,Kansai,1899.28,Honshu
Osaka,1891.9167,1357358,Osaka,Kansai,1899.28,Honshu
Osaka,1892.9167,1370232,Osaka,Kansai,1899.28,Honshu
Osaka,1893.9167,1380768,Osaka,Kansai,1899.28,Honshu
Osaka,1894.9167,1400308,Osaka,Kansai,1899.28,Honshu
Osaka,1895.9167,1422750,Osaka,Kansai,1899.28,Honshu
Osaka,1896.9167,1456176,Osaka,Kansai,1899.28,Honshu
Osaka,1897.9167,1503771,Osaka,Kansai,1899.28,Honshu
Osaka,1898.9167,1600923,Osaka,Kansai,1899.28,Honshu
Osaka,1903.9167,1823456,Osaka,Kansai,1899.28,Honshu
Osaka,1908.9167,2144030,Osaka,Kansai,1899.28,Honshu
Osaka,1913.9167,2461067,Osaka,Kansai,1899.28,Honshu
Osaka,1918.9167,2888492,Osaka,Kansai,1899.28,Honshu
Osaka,1920.75,2587847,Osaka,Kansai,1899.28,Honshu
Osaka,1925.75,3059502,Osaka,Kansai,1899.28,Honshu
Osaka,1930.75,3540017,Osaka,Kansai,1899.28,Honshu
Osaka,1935.75,4297174,Osaka,Kansai,1899.28,Honshu
Osaka,1940.75,4792966,Osaka,Kansai,1899.28,Honshu
Osaka,1944.25,4412953,Osaka,Kansai,1899.28,Honshu
Osaka,1945.8333,2800958,Osaka,Kansai,1899.28,Honshu
Osaka,1946.3333,2976140,Osaka,Kansai,1899.28,Honshu
Osaka,1947.75,3334659,Osaka,Kansai,1899.28,Honshu
Osaka,1948.5833,3515225,Osaka,Kansai,1899.28,Honshu
Osaka,1950.75,3857047,Osaka,Kansai,1899.28,Honshu
Osaka,1955.75,4618308,Osaka,Kansai,1899.28,Honshu
Osaka,1960.75,5504746,Osaka,Kansai,1899.28,Honshu
Osaka,1965.75,6657189,Osaka,Kansai,1899.28,Honshu
Osaka,1970.75,7620480,Osaka,Kansai,1899.28,Honshu
Osaka,1975.75,8278925,Osaka,Kansai,1899.28,Honshu
Osaka,1980.75,8473446,Osaka,Kansai,1899.28,Honshu
Osaka,1985.75,8668095,Osaka,Kansai,1899.28,Honshu
Osaka,1990.75,8734516,Osaka,Kansai,1899.28,Honshu
Osaka,1995.75,8797268,Osaka,Kansai,1899.28,Honshu
Osaka,2000.75,8805081,Osaka,Kansai,1899.28,Honshu
Osaka,2005.75,8817166,Osaka,Kansai,1899.28,Honshu
Osaka,2010.75,8865245,Osaka,Kansai,1899.28,Honshu
Osaka,2015.75,8838908,Osaka,Kansai,1899.28,Honshu
Saga,1872.1667,506667,Saga,Kyushu,2439.65,Kyushu
Saga,1873,480034,Saga,Kyushu,2439.65,Kyushu
Saga,1874,486946,Saga,Kyushu,2439.65,Kyushu
Saga,1875,487008,Saga,Kyushu,2439.65,Kyushu
Saga,1876,491260,Saga,Kyushu,2439.65,Kyushu
Saga,1877,NA,Saga,Kyushu,2439.65,Kyushu
Saga,1878,NA,Saga,Kyushu,2439.65,Kyushu
